iso3	name	iso2	region	sub-region	intermediate-region	time	totalPopulation	fertilityRate	lifeExpectancy	childMortality	youthFemaleLiteracy	youthMaleLiteracy	adultLiteracy	GDP_PC	accessElectricity	agriculturalLand	agricultureTractors	cerealProduction	fertilizerHa	co2	greenhouseGases	co2_PC	pm2.5_35	battleDeaths
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	1994	67204	2.128	72.489	15.3				11967.8604		90		49		267.691	380.85166	3.98326		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	1995	68670	2.15	72.732	15.6				11201.75401		90		45		275.025	391.94411	4.00502	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	1996	70173	2.17	72.977	15.9				11685.79891		90		49		293.36	390.00967	4.18053		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	1997	71704	2.187	73.222	16				12062.0365		90		49		308.028	362.38105	4.29583		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	1998	73224	2.199	73.465	15.9				12370.47401		90		49		319.029	379.42168	4.35689		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	1999	74674	2.203	73.705	15.7				12580.01139		90		50		330.03	404.0988	4.41961		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2000	76016	2.2	73.94	15.5				13124.5368	97.45578	90		48		344.698	398.69426	4.53455	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2001	77212	2.187	74.171	15.1			98.95	12333.58163	97.6011	90		51		348.365	399.26519	4.5118		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2002	78295	2.166	74.395	14.6				12287.94738	100	90		50	13	370.367	406.43204	4.7304		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2003	79300	2.14	74.613	14.1				12869.4369	97.8657	90		55	27.25	403.37	418.83796	5.08663		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2004	80336	2.109	74.821	13.5				13436.08775	97.98263	90		60	7.5	421.705	449.00249	5.24927		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2005	81465	2.077	75.019	12.9				14107.65581	92.2	90		61	6	429.039	454.07062	5.26654	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2006	82704	2.048	75.204	12.3				15662.27043	100	90		65	4.5	443.707	463.56571	5.365		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2007	84026	2.023	75.376	11.7				16851.89811	100	90		65	0.5	469.376	478.08388	5.58608		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2008	85397	2.005	75.535	11.1				16578.97265	100	90		68	3.5	480.377	491.89739	5.62522		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2009	86746	1.993	75.683	10.6				14368.70074	98.47906	90		66	13.25	509.713		5.87593		
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2010	88028	1.988	75.823	10				13049.25705	98.6004	90		63	3	524.381		5.95698	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2011	89253	1.989	75.956	9.5			98.95	12618.07913	94.55201	90		72	3.25	513.38	537.80584	5.75196	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2012	90409	1.993	76.087	9				12876.88929	100	90		70	9.8475	524.381	552.74791	5.8001	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2013	91516	1.998	76.218	8.5				12644.68902	100	90		72	12.53	524.381		5.72994	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2014	92562	2.001	76.349	8.1				12976.33146	100	90		71	7.9525	528.048		5.7048	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2015	93566	2.003	76.483	7.8			98.95	13328.14665	100	90		72	5.475	546.383		5.83955	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2016	94527	2.003	76.617	7.4				13917.95112	100	90		73	18.2125	557.384		5.89656	0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2017	95426	1.999	76.752	7.1				14220.50211	100	90		74	5.2625				0	
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2018	96286	1.994	76.885	6.9				15134.88416	99.99973	90		75	3.225					
ATG	Antigua and Barbuda	AG	Americas	Latin America and the Caribbean	Caribbean	2019	97118	1.987	77.016	6.6				15704.26594	100									
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1960	10276477	3.453	70.81707	24.8				19378.32528						88202.351		8.58294		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1961	10483000	3.54	70.97317	24.3				19468.7683		4744844.445	264069	9149882	46.64923	90589.568		8.64157		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1962	10742000	3.442	70.94244	23.7				19245.60575		4765929.315	271060	11143648	42.0177	94912.961		8.83569		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1963	10950000	3.332	70.91171	23.2				20053.35103		4793695.782	283748	11812267	48.67515	101029.517		9.22644		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1964	11167000	3.146	70.88098	22.7				21035.90269		4819038.096	295502	13001568	59.59731	108979.573		9.75907		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1965	11388000	2.977	70.85024	22.4				21861.92968		4862591.91	300859	9684056	62.68801	120966.996		10.62232		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1966	11651000	2.881	70.81951	22.1				21877.53075		4870285.257	314670	16585035	60.07272	120332.605		10.32809		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1967	11799000	2.848	70.86927	22				22964.6734		4895805.639	323982	9873734	56.61042	129265.417		10.95562		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1968	12009000	2.888	70.91902	21.9				23712.866		5135695.611	323596	18905065	53.30761	134622.904		11.21017		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1969	12263000	2.886	70.96878	21.7				24857.52181		5108880.189	330034	14250318	53.37801	142257.598		11.60055		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1970	12507000	2.859	71.01854	21.5				26120.62107		4934324.985	326725	12904533	52.51601	147618.752	319036.599	11.80289		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1971	12937000	2.961	71.06829	21				26263.45102		4995361.667	331417	14840092	63.34988	152774.554	314446.149	11.80912		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1972	13177000	2.744	71.45756	20.3				26793.94835		4998150	333046	10781927	76.72365	157486.649	355430.771	11.95163		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1973	13380000	2.491	71.84683	19.4				27077.12774		4978970	334448	16997800	102.76032	170992.21	333243.563	12.77969		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1974	13723000	2.397	72.2361	18.4				27483.64941		5003570	332560	16367969	58.65645	172356.334	355842.865	12.55967		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1975	13893000	2.148	72.62537	17.3				27513.8157		4995470		17767379	55.32021	175883.988	377568.654	12.6599		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1976	14033000	2.06	73.01463	16.2				27944.19553		5007420		17448064	72.51156	174244.839	407572.606	12.41679		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1977	14192000	2.007	73.34439	15.2				28625.13251		4915100		14417267	72.07533	187787.07	414927.113	13.2319		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1978	14358000	1.949	73.67415	14.4				28547.9479		4961000		25274482	72.82104	202015.03	377956.134	14.06986		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1979	14514000	1.907	74.0039	13.6				29383.03304		4932380		23343860	74.79074	205069.641	412123.022	14.12909		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1980	14692000	1.891	74.33366	13				29907.79666		4956380		16402312	69.50256	220746.066	433837.438	15.02492		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1981	14927000	1.935	74.66341	12.6				30419.48686		4955650		23703676	66.76824	230360.94	387882.439	15.4325		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1982	15178000	1.929	74.90488	12.2				30912.1882		4907720		14186565	59.32753	234119.615	428739.962	15.42493		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1983	15369000	1.924	75.14634	11.9				29850.15782		4837890		31068963	62.02576	225003.453	386673.558	14.64008		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1984	15544000	1.84	75.3878	11.6				30866.22226		4865580		28602111	57.75884	236594.84	398135.519	15.22098		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1985	15758000	1.923	75.62927	11.3				32045.31233		4867910		24942194	55.37161	241229.928	456717.644	15.30841		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1986	16018400	1.868	75.87073	11				32797.17964		4685410		24001774	58.06463	239964.813	434735.105	14.98057		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1987	16263900	1.845	76.15171	10.6				33126.19539		4710200		19899619	70.89937	256106.947	412842.803	15.74696		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1988	16532200	1.831	76.43268	10.2				34460.27974		4720520		21891006	77.35874	261145.405	434706.164	15.79617		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1989	16814400	1.838	76.71366	9.7				35190.16473		4671040		22375364	79.87899	277771.583	460970.008	16.51986		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1990	17065100	1.902	76.99463	9.2				35911.37208	100	4644370		23045332	68.91703	263704.971	482298.262	15.45288	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1991	17284000	1.849	77.27561	8.7				35315.50595	100	4627820		18747862	74.98328	261471.768	499346.73	15.12797		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1992	17495000	1.888	77.37805	8.2				35033.38967	100	4660040		25261706	87.78951	267984.36	486991.982	15.31777		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1993	17667000	1.859	77.87805	7.7				36090.38421	100	4600970		26805757	88.71274	277397.549	479463.744	15.70145		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1994	17855000	1.842	77.87805	7.3				37133.04131	100	4691430		15410973	97.13859	278119.948	522429.54	15.57659		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1995	18072000	1.822	77.82927	7				38095.12901	100	4633880		27389413	111.39165	281860.288	489294.147	15.59652	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1996	18311000	1.796	78.07805	6.8				39056.16801	100	4652300		35645886	105.46421	302164.467	508882.826	16.5018		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1997	18517000	1.778	78.48049	6.6				40153.61472	100	4622330		31238927	104.9201	305794.797	921012.05	16.51427		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1998	18711000	1.762	78.63171	6.4				41555.94491	100	4638810		33339400	105.79498	316883.805	920773.48	16.9357		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	1999	18926000	1.755	78.93171	6.3				43168.29872	100	4536930		35368800	102.71639	325343.574	1190138.38	17.1903		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2000	19153000	1.756	79.23415	6.2				44334.41639	100	4554690		34446938	97.31603	329443.28	1081244.41	17.20061	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2001	19413000	1.739	79.63415	6.1				44585.21119	100	4557000		34718061	102.18882	324844.862	1241515.99	16.73337		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2002	19651400	1.756	79.93659	6				45806.7194	100	4470000		38590113	95.46831	341353.696	1117450.02	17.37045		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2003	19895400	1.748	80.23902	5.9				46595.92349	100	4395000		17553202	93.535	336271.234	1023667.58	16.90196		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2004	20127400	1.768	80.49024	5.8				47926.72586	100	3949060		42384122	94.48304	342699.485	1144343.87	17.02652		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2005	20394800	1.807	80.84146	5.7				48813.91641	100	4102300		34357112	83.9322	350172.831	909262.03	17.16971	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2006	20697900	1.908	81.04146	5.6				49443.23229	100	4093020		40504980	85.59817	365346.877	1119632.1	17.6514		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2007	20827600	1.959	81.29268	5.4				51024.20916	100	3983555		17771911	89.32766	372090.49	1065623.87	17.86526		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2008	21249200	1.984	81.39512	5.2				51841.261	100	3892880		26866214	78.09511	385904.079	892629.27	18.16088		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2009	21691700	1.971	81.5439	5				51767.40246	100	3842570		34140448	60.92793	394792.887	1105167.23617	18.20018		
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2010	22031750	1.928	81.69512	4.8				52022.1256	100	3763720		33464874	77.46701	390861.863	782102.6922	17.74085	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2011	22340024	1.926	81.89512	4.5				52567.76192	100	3961210		39973082	68.11521	391818.95	785795.14995	17.53888	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2012	22733465	1.92	82.04634	4.3				53682.03214	100	3870760		43362426	69.42182	388126.281	761686.27386	17.0729	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2013	23128129	1.855	82.14878	4.1				54129.93577	100	3717750		35589236	72.83572	372317.844		16.09805	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2014	23475686	1.826	82.3	4				54679.41645	100	3744230		38419626	79.61053	361316.844		15.39111	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2015	23815995	1.814	82.4	3.9				55079.89234	100	3481190		37194952	79.46786	365332.209		15.33978	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2016	24190907	1.752	82.44878	3.8				55728.68226	100	3426020		35229204	89.08681	375907.837		15.53922	0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2017	24601860	1.741	82.5	3.7				56058.46595	100	3718370		50048408	89.32498				0	
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2018	24982688	1.74	82.74878	3.7				56832.05048	100	3588950		33860883	85.87009					1
AUS	Australia	AU	Oceania	Australia and New Zealand	""	2019	25365745	1.657	82.9	3.6				57183.37935	100									
AUT	Austria	AT	Europe	Western Europe	""	1960	7047539	2.69	68.58561	42.8				13031.03177						30821.135		4.37332		
AUT	Austria	AT	Europe	Western Europe	""	1961	7086299	2.78	69.57732	40.2				13677.4644		35554	133773	2274011	148.90882	31862.563		4.49636		
AUT	Austria	AT	Europe	Western Europe	""	1962	7129864	2.8	69.30951	37.9				13953.9502		35310	147788	2305937	172.62641	33905.082		4.75536		
AUT	Austria	AT	Europe	Western Europe	""	1963	7175811	2.82	69.44366	35.9				14438.35685		34898	163499	2229471	196.86232	36992.696		5.15519		
AUT	Austria	AT	Europe	Western Europe	""	1964	7223801	2.79	69.92195	34.2				15220.81993		34765	177904	2349312	209.09596	38943.54		5.391		
AUT	Austria	AT	Europe	Western Europe	""	1965	7270889	2.7	69.7222	32.7				15648.52691		34642	191731	2019628	218.84337	38188.138		5.2522		
AUT	Austria	AT	Europe	Western Europe	""	1966	7322066	2.66	70.04585	31.5				16416.00563		34060	206155	2648957	134.22215	39258.902		5.36172		
AUT	Austria	AT	Europe	Western Europe	""	1967	7376998	2.62	69.9178	30.5				16783.88992		33737	217863	2934871	260.3475	39966.633		5.41774		
AUT	Austria	AT	Europe	Western Europe	""	1968	7415403	2.58	70.05756	29.7				17443.70522		33593	229309	3046205	227.04122	42350.183		5.71111		
AUT	Austria	AT	Europe	Western Europe	""	1969	7441055	2.49	69.83317	29.3				18474.54027		33511	239486	3406075	265.89527	44693.396		6.00633		
AUT	Austria	AT	Europe	Western Europe	""	1970	7467086	2.29	69.91463	29.1				19573.86716		33358	248980	3070552	257.13619	50692.608	68415.153	6.78881		
AUT	Austria	AT	Europe	Western Europe	""	1971	7500482	2.2	70.11463	28.7				20483.45356		33209	258684	3545643	277.21739	52155.741	71138.884	6.95365		
AUT	Austria	AT	Europe	Western Europe	""	1972	7544201	2.08	70.46341	28.1				21628.96643		33071	268453	3318492	260.70655	56193.108	73531.496	7.44852		
AUT	Austria	AT	Europe	Western Europe	""	1973	7586115	1.94	71.01463	26.9				22561.3708		32222	277631	3787094	273.57266	60164.469	77365.324	7.93087		
AUT	Austria	AT	Europe	Western Europe	""	1974	7599038	1.91	71.0122	25.1				23410.89057		32073	284414	4014005	223.52444	57469.224	75065.759	7.5627		
AUT	Austria	AT	Europe	Western Europe	""	1975	7578903	1.83	71.11463	23				23387.70675		31895	290000	3704116	207.1231	54392.611	72742.055	7.17684		
AUT	Austria	AT	Europe	Western Europe	""	1976	7565525	1.69	71.56585	21.1				24501.74972		31835	294000	4277716	244.42697	58415.31	78085.025	7.72125		
AUT	Austria	AT	Europe	Western Europe	""	1977	7568430	1.63	71.91463	19.4				25736.55157		31776	307637	4203640	246.22302	56218.777	75681.169	7.42806		
AUT	Austria	AT	Europe	Western Europe	""	1978	7562305	1.6	72.0122	18.1				25703.13768		31808	313000	4628713	253.60181	57483.892	77922.796	7.60137		
AUT	Austria	AT	Europe	Western Europe	""	1979	7549425	1.6	72.3122	17.1				27126.17851		31429	317900	3982485	264.54366	61594.599	80645.173	8.15885		
AUT	Austria	AT	Europe	Western Europe	""	1980	7549433	1.65	72.46341	16.3				27595.83514		31410	320100	4826198	265.16927	52306.088	78845.291	6.92848		
AUT	Austria	AT	Europe	Western Europe	""	1981	7568710	1.67	72.8122	15.5				27485.83248		31554	322300	4356211	254.87734	56130.769	75501.606	7.41616		
AUT	Austria	AT	Europe	Western Europe	""	1982	7574140	1.66	72.96098	14.8				28018.54131		31427	326060	5026041	231.76678	53868.23	73093.723	7.11212		
AUT	Austria	AT	Europe	Western Europe	""	1983	7561910	1.56	73.0122	14				28898.2193		30259	326060	5075517	266.67825	51983.392	73160.152	6.87437		
AUT	Austria	AT	Europe	Western Europe	""	1984	7561434	1.52	73.6122	13.3				28914.8569		30332	326060	5353319	270.10381	54550.292	75543.383	7.21428		
AUT	Austria	AT	Europe	Western Europe	""	1985	7564985	1.47	73.81463	12.6				29623.43446		30375	326060	5551181	268.28867	54700.639	76926.875	7.23077		
AUT	Austria	AT	Europe	Western Europe	""	1986	7569794	1.45	74.31707	11.9				30285.93364		30268	326060	5108350	217.09521	54080.916	75473.362	7.1443		
AUT	Austria	AT	Europe	Western Europe	""	1987	7574586	1.43	74.76829	11.1				30677.54448		30280	326060	4964599	207.6442	57744.249	75190.949	7.62342		
AUT	Austria	AT	Europe	Western Europe	""	1988	7585317	1.45	75.21707	10.5				31643.80936		30483	351444	5359343	216.18656	53340.182	75021.98	7.03203		
AUT	Austria	AT	Europe	Western Europe	""	1989	7619567	1.45	75.26585	10				32726.05985		30506	351444	5009116	187.93694	54117.586	74506.933	7.10245		
AUT	Austria	AT	Europe	Western Europe	""	1990	7677850	1.46	75.56829	9.5				33888.99598	100	30239	338482	5289752	212.69285	57791.92	79836.956	7.5271	0	
